uuid,id,type,title,content,assigneeName,assignee,aiState,status,source,sourceType,Notion URL,Affected Platforms,Precision2,Precision,Shortcut,Effort,Urgence,Impact,Timeline,JPD,insights,parentType,parentName,parentUrl,creator,createdAt,release,releaseDate,feedbackUrl,automationUrl,productAreas
099f9e04-076a-4851-ade5-8f345c2befc5,384,Feature,Advanced Customization Options,"<p class=""editor-paragraph"">Offers more advanced customization options beyond templates, allowing users with coding knowledge to further personalize their sites.</p>",,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzA5OWY5ZTA0LTA3NmEtNDg1MS1hZGU1LThmMzQ1YzJiZWZjNQ==,CYCLE,,,,,,,Strong,,Now,,5,OKR,Accelerate code customization for professional developers	,https://product.cycle.app/app/webflow/doc/RG9jX2JmZDdhNzExLWI2NjAtNGM3MC04NjAyLWQzODNiYTAyMzA0Mw==,alexander@cycle.app,2025-03-26T22:50:55.788Z,No release,,,https://linear.app/webflow-integration/issue/WEB-13/advanced-customization-options,Page Building
7b9ec7f6-eee9-4691-83b6-07fd44c1354f,3021,Feature,6sense Integration,,,,USER_VALIDATED,Shipped,https://product.cycle.app/app/webflow/doc/RG9jXzdiOWVjN2Y2LWVlZTktNDY5MS04M2I2LTA3ZmQ0NGMxMzU0Zg==,CYCLE,,,,,,,,,,,1,OKR,Unlock global reach through advanced localization support	,https://product.cycle.app/app/webflow/doc/RG9jXzc4MjNlMDJiLTE5NTQtNGNhMS1hNzZhLWY5OWNkMjg2MTA5OA==,alexander@cycle.app,2025-03-28T02:17:10.954Z,,,,https://linear.app/webflow-integration/issue/WEB-10/drag-and-drop-enhancement-for-page-builder,SEO & Analytics
d1739633-30d1-4825-98de-93e8a461210d,2841,Feature,Content Management Tools,"<p class=""editor-paragraph""></p>",,,USER_VALIDATED,Shipped,https://product.cycle.app/app/webflow/doc/RG9jX2QxNzM5NjMzLTMwZDEtNDgyNS05OGRlLTkzZThhNDYxMjEwZA==,CYCLE,,,,,,,Medium,,Now,,4,OKR,Streamline CMS scalability for growing businesses	,https://product.cycle.app/app/webflow/doc/RG9jXzM4MzI1YmE5LTBjMGItNDlkZS04MjRmLWIzN2UxZmU0MTlhMw==,alexander@cycle.app,2025-03-28T00:00:53.153Z,,,,https://linear.app/webflow-integration/issue/WEB-11/wysiwyg-drag-and-drop-tool,Content Management System (CMS)
b6a0da09-d042-4e53-9295-5e225d90bd5d,3089,Feature,Generate CMS Collection Items,"<p class=""editor-paragraph"">Enable content creators and marketers to use the AI Assistant to rapidly generate CMS Collection items with relevant and realistic content. Users will simply provide conversational prompts, and the Assistant should auto-generate appropriate initial content for collections, greatly enhancing content workflow efficiency. This feature is ideal for marketers creating SEO-focused articles or designers requiring realistic placeholder content to streamline initial design phases.</p>",,,,Loop closed,https://product.cycle.app/app/webflow/doc/RG9jX2I2YTBkYTA5LWQwNDItNGU1My05Mjk1LTVlMjI1ZDkwYmQ1ZA==,CYCLE,,,,,,,Strong,,Now,,,,,,tibe@cycle.app,2025-03-29T01:28:12.736Z,Introducing the Webflow AI Assistant,Tue Oct 15 2024 00:00:00 GMT+0000 (Coordinated Universal Time),,,Content Management System (CMS)
de3191be-65bf-42f4-8e9c-7bb261596a72,3022,Feature,Upcoming Features Inquiry,,,,USER_VALIDATED,To prioritize,https://product.cycle.app/app/webflow/doc/RG9jX2RlMzE5MWJlLTY1YmYtNDJmNC04ZTljLTdiYjI2MTU5NmE3Mg==,CYCLE,,,,,,,,,,,1,OKR,Unlock global reach through advanced localization support	,https://product.cycle.app/app/webflow/doc/RG9jXzc4MjNlMDJiLTE5NTQtNGNhMS1hNzZhLWY5OWNkMjg2MTA5OA==,alexander@cycle.app,2025-03-28T02:17:13.008Z,,,,,SEO & Analytics
7bd84d48-a253-420d-8013-6f39cd1111f8,2585,Feature,Feature Development Adjustments,,,,AI_CREATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jXzdiZDg0ZDQ4LWEyNTMtNDIwZC04MDEzLTZmMzljZDExMTFmOA==,CYCLE,,,,,,,,,,,2,OKR,Drive sustainability and cost‑efficient hosting options	,https://product.cycle.app/app/webflow/doc/RG9jXzY2ZjNjMDE2LThjOWYtNDk4Zi1iMWQwLTc0NDliMDQ1NjIyMg==,alexander@cycle.app,2025-03-27T23:42:43.304Z,,,,,Interactions
d006992f-d126-41ec-b389-969794ac5a64,2704,Feature,Template Editing Tools,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2QwMDY5OTJmLWQxMjYtNDFlYy1iMzg5LTk2OTc5NGFjNWE2NA==,CYCLE,,,,,,,,,,,4,OKR,Unlock global reach through advanced localization support	,https://product.cycle.app/app/webflow/doc/RG9jXzc4MjNlMDJiLTE5NTQtNGNhMS1hNzZhLWY5OWNkMjg2MTA5OA==,alexander@cycle.app,2025-03-27T23:49:48.770Z,No release,,,,SEO & Analytics
1f6f2d03-63a9-43c8-89fd-834ffa38c7f5,2604,Feature,Logic-Based Workflow Automation,,,,USER_VALIDATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jXzFmNmYyZDAzLTYzYTktNDNjOC04OWZkLTgzNGZmYTM4YzdmNQ==,CYCLE,,,,,,,,,,,1,OKR,Drive sustainability and cost‑efficient hosting options	,https://product.cycle.app/app/webflow/doc/RG9jXzY2ZjNjMDE2LThjOWYtNDk4Zi1iMWQwLTc0NDliMDQ1NjIyMg==,alexander@cycle.app,2025-03-27T23:43:28.114Z,,,,,Interactions
3bd03d17-4e2b-4108-b099-4d46ff733cb0,2899,Feature,Power User Hosting Plans,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzNiZDAzZDE3LTRlMmItNDEwOC1iMDk5LTRkNDZmZjczM2NiMA==,CYCLE,,,,,,,,,,,1,OKR,Scale a thriving integration and plugin ecosystem,https://product.cycle.app/app/webflow/doc/RG9jX2Y5YTIxMTY5LTQ5ODQtNDQ2OS1iZDMyLTAxNTk2ZWM3ODU3ZA==,alexander@cycle.app,2025-03-28T00:05:17.871Z,No release,,,,Designer Tools & Features
1cae9734-90ae-4bf7-a325-a5583a818162,2801,Feature,Step-by-Step Guidance,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzFjYWU5NzM0LTkwYWUtNGJmNy1hMzI1LWE1NTgzYTgxODE2Mg==,CYCLE,,,,,,,,,,,1,OKR,Simplify pricing and boost plan transparency	,https://product.cycle.app/app/webflow/doc/RG9jXzk2ODhmMTEwLWNiYzUtNGFjMi1iN2M2LTkzZDNhMzQyZTViOA==,alexander@cycle.app,2025-03-27T23:57:01.712Z,,,,,Website Performance & Optimization
6d629a7e-e625-41da-807b-ebbfb61e36f6,2871,Feature,Multi-Reference Enhancement,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzZkNjI5YTdlLWU2MjUtNDFkYS04MDdiLWViYmZiNjFlMzZmNg==,CYCLE,,,,,,,,,,,1,OKR,Scale a thriving integration and plugin ecosystem,https://product.cycle.app/app/webflow/doc/RG9jX2Y5YTIxMTY5LTQ5ODQtNDQ2OS1iZDMyLTAxNTk2ZWM3ODU3ZA==,alexander@cycle.app,2025-03-28T00:03:59.336Z,,,,,Designer Tools & Features
7077c106-9fe7-412d-abc1-e17e28bd0412,2907,Feature,Prebuilt Theme Starter Pack,"<p class=""editor-paragraph""></p>",,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzcwNzdjMTA2LTlmZTctNDEyZC1hYmMxLWUxN2UyOGJkMDQxMg==,CYCLE,,,,,,,,,,,1,OKR,Scale a thriving integration and plugin ecosystem,https://product.cycle.app/app/webflow/doc/RG9jX2Y5YTIxMTY5LTQ5ODQtNDQ2OS1iZDMyLTAxNTk2ZWM3ODU3ZA==,alexander@cycle.app,2025-03-28T00:05:51.926Z,,,,,Designer Tools & Features
c1383f56-547b-4b95-8213-46e5f9891bbe,2547,Feature,Back-End Development Support,,,,USER_VALIDATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jX2MxMzgzZjU2LTU0N2ItNGI5NS04MjEzLTQ2ZTVmOTg5MWJiZQ==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-27T23:40:52.289Z,,,,,Accessibility
9ae0dd86-158b-430a-a303-248eadd75aa8,2656,Feature,Native Plugin Recreation,,,,AI_CREATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jXzlhZTBkZDg2LTE1OGItNDMwYS1hMzAzLTI0OGVhZGQ3NWFhOA==,CYCLE,,,,,,,,,,,2,OKR,Drive sustainability and cost‑efficient hosting options	,https://product.cycle.app/app/webflow/doc/RG9jXzY2ZjNjMDE2LThjOWYtNDk4Zi1iMWQwLTc0NDliMDQ1NjIyMg==,alexander@cycle.app,2025-03-27T23:46:25.314Z,,,,,Interactions
29ee243e-d669-4bb0-9979-e50dec982689,413,Feature,File Hosting,"<p class=""editor-paragraph"">Enables direct hosting of downloadable files (e.g., PDFs) within Webflow, eliminating the need for external services.</p>",,,,To discover,https://product.cycle.app/app/webflow/doc/RG9jXzI5ZWUyNDNlLWQ2NjktNGJiMC05OTc5LWU1MGRlYzk4MjY4OQ==,CYCLE,,,,,,,,,,,,,,,alexander@cycle.app,2025-03-26T22:50:57.909Z,,,,,Content Management System (CMS)
7b1787cc-f6b2-4307-849f-e71b0129fe6c,2566,Feature,Feature Expansion Wishlist,,,,USER_VALIDATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jXzdiMTc4N2NjLWY2YjItNDMwNy04NDlmLWU3MWIwMTI5ZmU2Yw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-27T23:41:36.717Z,,,,,Content Management System (CMS)
05818a31-0dce-44a7-8899-0707b8f62182,2604,Feature,Mobile Application Compatibility,,,,AI_CREATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jXzA1ODE4YTMxLTBkY2UtNDRhNy04ODk5LTA3MDdiOGY2MjE4Mg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-27T23:43:26.812Z,,,,,Accessibility
2bd80ac7-ff40-44fa-b924-e6eaff7d73d2,2585,Feature,Design and Manual Settings Enhancement,,,,AI_CREATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jXzJiZDgwYWM3LWZmNDAtNDRmYS1iOTI0LWU2ZWFmZjdkNzNkMg==,CYCLE,,,,,,,,,,,0,OKR,Enhance design tooling for pixel‑perfect control	,https://product.cycle.app/app/webflow/doc/RG9jX2I1Y2Y5ZGJiLTY2OTMtNDFjNi05Y2Q4LTJkZmQwNDU0YWE2MQ==,alexander@cycle.app,2025-03-27T23:42:41.577Z,,,,,Forms
d8a5a7d7-3a1f-421d-aa67-437b5ebb3b7e,407,Feature,Mobile Design Improvements,"<p class=""editor-paragraph"">Enhances the mobile design experience, making it easier to create responsive layouts without unexpected issues.</p>",,,USER_VALIDATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jX2Q4YTVhN2Q3LTNhMWYtNDIxZC1hYTY3LTQzN2I1ZWJiM2I3ZQ==,CYCLE,,,,,,,Low,,,,3,,,,alexander@cycle.app,2025-03-26T22:50:57.482Z,,,,,Designer Tools & Features
caba34e1-0b65-4c17-9a3a-4fd3dd71161f,2616,Feature,"Add PayPal & Apple Pay Support
",,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2NhYmEzNGUxLTBiNjUtNGMxNy05YTNhLTRmZDNkZDcxMTYxZg==,CYCLE,,,,,,,,,,,6,,,,alexander@cycle.app,2025-03-27T23:44:07.144Z,,,,,Accessibility
f93da30b-4ed1-4fc5-a175-2e4aa84b90c6,2840,Feature,Streamlined Support Submission,,,,AI_CREATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jX2Y5M2RhMzBiLTRlZDEtNGZjNS1hMTc1LTJlNGFhODRiOTBjNg==,CYCLE,,,,,,,,,,,1,OKR,Deliver blazing‑fast publishing with rock‑solid reliability	,https://product.cycle.app/app/webflow/doc/RG9jXzc1NWYwYmJlLTA4OGQtNDFiNS04ODkyLWIwMjAxMTA2MzNiNg==,alexander@cycle.app,2025-03-28T00:00:40.263Z,,,,,Forms
facc090d-8a31-475c-841f-d97f887dcfa0,2498,Feature,Brandfolder Chrome Plugin,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2ZhY2MwOTBkLThhMzEtNDc1Yy04NDFmLWQ5N2Y4ODdkY2ZhMA==,CYCLE,,,,,,,,,,,2,OKR,Enhance design tooling for pixel‑perfect control	,https://product.cycle.app/app/webflow/doc/RG9jX2I1Y2Y5ZGJiLTY2OTMtNDFjNi05Y2Q4LTJkZmQwNDU0YWE2MQ==,alexander@cycle.app,2025-03-27T23:37:08.788Z,,,,,Forms
b26816f1-82cb-4a6f-b029-3d04b37513cc,2811,Feature,Streamlined Workflow Integration,,,,USER_VALIDATED,To discover,https://product.cycle.app/app/webflow/doc/RG9jX2IyNjgxNmYxLTgyY2ItNGE2Zi1iMDI5LTNkMDRiMzc1MTNjYw==,CYCLE,,,,,,,,,,,1,OKR,Unlock global reach through advanced localization support	,https://product.cycle.app/app/webflow/doc/RG9jXzc4MjNlMDJiLTE5NTQtNGNhMS1hNzZhLWY5OWNkMjg2MTA5OA==,alexander@cycle.app,2025-03-27T23:57:41.235Z,,,,,SEO & Analytics
25b271d0-4678-45d2-9a76-bf5ae3c635e6,415,Feature,Integrated Analytics Dashboard,"<p class=""editor-paragraph"">Offers a built-in analytics dashboard to track website traffic, user behavior, and other key metrics.</p>",,,,To do,https://product.cycle.app/app/webflow/doc/RG9jXzI1YjI3MWQwLTQ2NzgtNDVkMi05YTc2LWJmNWFlM2M2MzVlNg==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-26T22:50:58.059Z,,,,,SEO & Analytics
e9adecec-3a1a-49b6-af80-767acba0e8c4,2870,Feature,Custom Data Model Creation,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2U5YWRlY2VjLTNhMWEtNDliNi1hZjgwLTc2N2FjYmEwZThjNA==,CYCLE,,,,,,,,,,,2,OKR,Scale a thriving integration and plugin ecosystem,https://product.cycle.app/app/webflow/doc/RG9jX2Y5YTIxMTY5LTQ5ODQtNDQ2OS1iZDMyLTAxNTk2ZWM3ODU3ZA==,alexander@cycle.app,2025-03-28T00:03:51.480Z,,,,,Designer Tools & Features
916c704c-3cd6-475e-90f8-e843c5697e6c,2573,Feature,Expanded Form Integrations,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzkxNmM3MDRjLTNjZDYtNDc1ZS05MGY4LWU4NDNjNTY5N2U2Yw==,CYCLE,,,,,,,,,,,4,OKR,Scale a thriving integration and plugin ecosystem,https://product.cycle.app/app/webflow/doc/RG9jX2Y5YTIxMTY5LTQ5ODQtNDQ2OS1iZDMyLTAxNTk2ZWM3ODU3ZA==,alexander@cycle.app,2025-03-27T23:41:50.934Z,,,,,Designer Tools & Features
8597b60e-c1e1-4750-a447-751a1238e9bf,2625,Feature,Custom Font Integration,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzg1OTdiNjBlLWMxZTEtNDc1MC1hNDQ3LTc1MWExMjM4ZTliZg==,CYCLE,,,,,,,,,,,2,OKR,Drive sustainability and cost‑efficient hosting options	,https://product.cycle.app/app/webflow/doc/RG9jXzY2ZjNjMDE2LThjOWYtNDk4Zi1iMWQwLTc0NDliMDQ1NjIyMg==,alexander@cycle.app,2025-03-27T23:44:33.632Z,,,,,Interactions
bd4fe2ab-c0cc-4b7f-81cb-9b99bde55814,2828,Feature,Pre-Order Functionality,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2JkNGZlMmFiLWMwY2MtNGI3Zi04MWNiLTliOTliZGU1NTgxNA==,CYCLE,,,,,,,,,,,1,OKR,Streamline CMS scalability for growing businesses	,https://product.cycle.app/app/webflow/doc/RG9jXzM4MzI1YmE5LTBjMGItNDlkZS04MjRmLWIzN2UxZmU0MTlhMw==,alexander@cycle.app,2025-03-27T23:59:32.821Z,,,,,Content Management System (CMS)
04b18920-7d6a-4e4d-bb57-9eb7fe200390,3009,Feature,Self-Serve Variation Builder,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzA0YjE4OTIwLTdkNmEtNGU0ZC1iYjU3LTllYjdmZTIwMDM5MA==,CYCLE,,,,,,,,,,,1,OKR,Deliver unparalleled customization flexibility for builders,https://product.cycle.app/app/webflow/doc/RG9jX2E2YjA5OTcxLTg1NmItNDlkMS1iMDliLTU3MDNjOTBjMmM3Zg==,alexander@cycle.app,2025-03-28T00:14:01.133Z,,,,,Code & Customization
94ba9cb9-d781-4e34-998e-c7ab20f624fb,3006,Kudo,Seamless Figma Integration in Webflow,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzk0YmE5Y2I5LWQ3ODEtNGUzNC05OThlLWM3YWIyMGY2MjRmYg==,CYCLE,,,,,,,,,,,3,,,,alexander@cycle.app,2025-03-28T00:13:46.486Z,,,,,Designer Tools & Features
3e41eeda-cb4f-4005-b694-29bd4539eddd,3003,Problem,Collaborator Addition Process Issue,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzNlNDFlZWRhLWNiNGYtNDAwNS1iNjk0LTI5YmQ0NTM5ZWRkZA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:13:35.305Z,,,,,SEO & Analytics
e2268b05-22ee-43bf-af01-7db5eb1075e0,2992,Feature,Enhanced Design Options,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2UyMjY4YjA1LTIyZWUtNDNiZi1hZjAxLTdkYjVlYjEwNzVlMA==,CYCLE,,,,,,,,,,,1,OKR,Deliver unparalleled customization flexibility for builders,https://product.cycle.app/app/webflow/doc/RG9jX2E2YjA5OTcxLTg1NmItNDlkMS1iMDliLTU3MDNjOTBjMmM3Zg==,alexander@cycle.app,2025-03-28T00:12:42.001Z,,,,,Code & Customization
c92204b9-0101-437c-b175-dd4cc1f7e536,2991,Kudo,Exceeding Expectations,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2M5MjIwNGI5LTAxMDEtNDM3Yy1iMTc1LWRkNGNjMWY3ZTUzNg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:12:40.816Z,,,,,Designer Tools & Features
6f3f6294-665c-4e4f-8034-071e614d8b73,2969,Kudo,Positive Rebranding Changes,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzZmM2Y2Mjk0LTY2NWMtNGU0Zi04MDM0LTA3MWU2MTRkOGI3Mw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:11:02.540Z,,,,,Designer Tools & Features
f19edcff-9f40-414d-b045-6f9bca2bc65e,2954,Problem,Hands-On CRO Design Limitation,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2YxOWVkY2ZmLTlmNDAtNDE0ZC1iMDQ1LTZmOWJjYTJiYzY1ZQ==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:09:32.497Z,,,,,Website Performance & Optimization
7442dac6-a8e6-439b-b5f1-9f0cff5a1f69,2953,Problem,Experience Coding Capacity Limit,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzc0NDJkYWM2LWE4ZTYtNDM5Yi1iNWYxLTlmMGNmZjVhMWY2OQ==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:09:30.359Z,,,,,Optimize
787c4c2e-ebbe-47ee-b072-2dbea5abb544,2952,Kudo,Impressive CMS Structuring and Optimization,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzc4N2M0YzJlLWViYmUtNDdlZS1iMDcyLTJkYmVhNWFiYjU0NA==,CYCLE,,,,,,,,,,,9,,,,alexander@cycle.app,2025-03-28T00:09:27.753Z,,,,,Designer Tools & Features
73db4ddf-4611-4334-8cdf-f244cbd96ba4,2951,Problem,Licensing and Build Complexity Impacting Production Speed,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzczZGI0ZGRmLTQ2MTEtNDMzNC04Y2RmLWYyNDRjYmQ5NmJhNA==,CYCLE,,,,,,,,,,,2,,,,alexander@cycle.app,2025-03-28T00:09:25.692Z,,,,,Page Building
1f82c484-33f7-447c-99e2-fed5a6960333,2941,Problem,Tutorial Quality Improvement,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzFmODJjNDg0LTMzZjctNDQ3Yy05OWUyLWZlZDVhNjk2MDMzMw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:09:03.439Z,,,,,Designer Tools & Features
ff9376a6-03ac-4dbe-9996-af4acc6b7c63,2929,Feature,REST API Product Modification,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2ZmOTM3NmE2LTAzYWMtNGRiZS05OTk2LWFmNGFjYzZiN2M2Mw==,CYCLE,,,,,,,,,,,1,OKR,Unlock global reach through advanced localization support	,https://product.cycle.app/app/webflow/doc/RG9jXzc4MjNlMDJiLTE5NTQtNGNhMS1hNzZhLWY5OWNkMjg2MTA5OA==,alexander@cycle.app,2025-03-28T00:08:17.137Z,,,,,SEO & Analytics
fc8b4229-1adf-4091-9aa9-e82d43ad79a2,2929,Kudo,Advanced Code Editing,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2ZjOGI0MjI5LTFhZGYtNDA5MS05YWE5LWU4MmQ0M2FkNzlhMg==,CYCLE,,,,,,,,,,,7,,,,alexander@cycle.app,2025-03-28T00:08:06.560Z,,,,,Code & Customization
2623614c-368d-41c4-b880-22d8dfb9616d,2930,Problem,Enhanced Goal Tracking,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzI2MjM2MTRjLTM2OGQtNDFjNC1iODgwLTIyZDhkZmI5NjE2ZA==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:08:21.164Z,,,,,Optimize
0cae1851-858d-478a-a149-ba7171ed5b77,2929,Problem,Streamlined Goal Selection,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzBjYWUxODUxLTg1OGQtNDc4YS1hMTQ5LWJhNzE3MWVkNWI3Nw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:08:12.748Z,,,,,Optimize
665d688e-65ce-4ed2-856c-ff43ee15ae5c,2928,Problem,Visual Accessibility Tool Accuracy,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzY2NWQ2ODhlLTY1Y2UtNGVkMi04NTZjLWZmNDNlZTE1YWU1Yw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:08:04.896Z,,,,,Designer Tools & Features
20d275ae-b135-4c97-8bbb-403f3b7d81e6,2928,Kudo,CMS Image Compression Fix,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzIwZDI3NWFlLWIxMzUtNGM5Ny04YmJiLTQwM2YzYjdkODFlNg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:08:01.848Z,,,,,Content Management System (CMS)
d1a7df69-50a1-474d-8bfc-c6ba32f949a8,2928,Kudo,Centralized Website Management,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2QxYTdkZjY5LTUwYTEtNDc0ZC04YmZjLWM2YmEzMmY5NDlhOA==,CYCLE,,,,,,,,,,,7,,,,alexander@cycle.app,2025-03-28T00:07:58.173Z,,,,,Localization & Internationalization
6027f648-2b71-4548-aaba-a36eccdce852,2928,Problem,Simplified Initial Setup,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzYwMjdmNjQ4LTJiNzEtNDU0OC1hYWJhLWEzNmVjY2RjZTg1Mg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:07:58.814Z,,,,,Optimize
f48fbe35-e1cd-4b11-b279-e3ec6fda21a6,2928,Problem,Account Sharing Issues,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2Y0OGZiZTM1LWUxY2QtNGIxMS1iMjc5LWUzZWM2ZmRhMjFhNg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:07:55.897Z,,,,,Designer Tools & Features
fec6feb6-193b-4da6-a880-44e480d54911,2928,Problem,Simplified Discount Access for Creative Firms,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2ZlYzZmZWI2LTE5M2ItNGRhNi1hODgwLTQ0ZTQ4MGQ1NDkxMQ==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:07:53.434Z,,,,,Designer Tools & Features
774ba4c0-916e-4d0e-9593-8fd7aa994189,2927,Kudo,Effective Template Management,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzc3NGJhNGMwLTkxNmUtNGQwZS05NTkzLThmZDdhYTk5NDE4OQ==,CYCLE,,,,,,,,,,,3,,,,alexander@cycle.app,2025-03-28T00:07:52.771Z,,,,,Page Building
6027f648-2b71-4548-aaba-a36eccdce852,2928,Problem,Simplified Initial Setup,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzYwMjdmNjQ4LTJiNzEtNDU0OC1hYWJhLWEzNmVjY2RjZTg1Mg==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:07:58.814Z,,,,,Optimize
3b047e6d-df08-4bc0-96d8-3addbe9689d3,2927,Problem,Direct Access to Analysts and Developers,,,,USER_VALIDATED,To do,https://product.cycle.app/app/webflow/doc/RG9jXzNiMDQ3ZTZkLWRmMDgtNGJjMC05NmQ4LTNhZGRiZTk2ODlkMw==,CYCLE,,,,,,,,,,,1,,,,alexander@cycle.app,2025-03-28T00:07:48.884Z,,,,,Optimize
af94f21d-6a03-447b-9028-7598b2ecd7df,2927,Kudo,Praise for Drag and Drop Feature,,,,AI_CREATED,To do,https://product.cycle.app/app/webflow/doc/RG9jX2FmOTRmMjFkLTZhMDMtNDQ3Yi05MDI4LTc1OThiMmVjZDdkZg==,CYCLE,,,,,,,,,,,5,,,,alexander@cycle.app,2025-03-28T00:07:47.318Z,,,,,Page Building
